transaction_id,user_id,timestamp,amount,location_city,distance_from_home_km,device_id,transaction_type,merchant_category,is_fraud
TXN_003723,USR_0013,2026-01-31 04:14:47,195.49,Berlin,4.01,DEV_013,POS,Gaming,0
TXN_003724,USR_0056,2026-03-03 08:45:50,83.67,New York,5.31,DEV_056,Online,Grocery,0
TXN_003725,USR_0056,2026-02-13 10:43:00,119.28,New York,3.69,DEV_056,Online,Gaming,0
TXN_003726,USR_0075,2026-03-12 20:09:13,45.62,Mumbai,0.91,DEV_075,POS,Transfer,0
TXN_003727,USR_0091,2026-03-10 01:16:27,63.51,Mumbai,4.25,DEV_091,Online,Luxury,0
TXN_003728,USR_0093,2026-03-06 08:13:59,22.28,Berlin,5.87,DEV_132,Online,Travel,0
TXN_003729,USR_0090,2026-02-11 00:19:23,86.13,Tokyo,7.62,DEV_090,Online,Travel,0
TXN_003730,USR_0050,2026-02-27 20:34:28,17.81,Tokyo,4.36,DEV_050,POS,Electronics,0
TXN_003731,USR_0072,2026-02-09 06:26:23,62.32,New York,7.63,DEV_103,POS,Electronics,0
TXN_003732,USR_0001,2026-03-13 14:11:18,69.84,London,0.91,DEV_001,Online,Grocery,0
TXN_003733,USR_0041,2026-03-07 20:44:46,21.52,London,3.65,DEV_041,Online,Gaming,0
TXN_003734,USR_0034,2026-02-12 04:35:15,11.62,Paris,7.87,DEV_034,POS,Luxury,0
TXN_003735,USR_0027,2026-01-17 09:46:41,29.95,Mumbai,0.31,DEV_027,POS,Travel,0
TXN_003736,USR_0095,2026-03-13 00:41:20,203.12,Toronto,1.42,DEV_095,Online,Transfer,0
TXN_003737,USR_0004,2026-02-10 14:19:25,24.34,Paris,2.71,DEV_004,POS,Electronics,0
TXN_003738,USR_0090,2026-02-12 14:52:20,52.63,Tokyo,6.85,DEV_090,POS,Gaming,0
TXN_003739,USR_0025,2026-03-21 18:00:03,112.52,London,0.07,DEV_025,POS,Luxury,0
TXN_003740,USR_0047,2026-02-21 00:03:38,111.15,Toronto,3.39,DEV_017,Online,Grocery,0
TXN_003741,USR_0037,2026-03-21 04:36:39,265.26,Berlin,4.04,DEV_037,POS,Travel,0
TXN_003742,USR_0088,2026-03-20 18:56:54,59.3,New York,17.1,DEV_088,POS,Gaming,0
TXN_003743,USR_0094,2026-01-17 07:02:42,44.62,Sydney,11.29,DEV_094,Online,Transfer,0
TXN_003744,USR_0086,2026-03-24 19:54:02,56.05,Sydney,7.65,DEV_068,POS,Luxury,0
TXN_003745,USR_0085,2026-01-13 05:09:53,124.18,Berlin,0.53,DEV_085,POS,Electronics,0
TXN_003746,USR_0075,2026-02-24 15:02:30,18.97,Mumbai,1.64,DEV_067,Wire Transfer,Grocery,0
TXN_003747,USR_0031,2026-02-04 04:40:06,201.85,Toronto,12.34,DEV_031,Online,Grocery,0
TXN_003748,USR_0004,2026-03-26 15:32:26,68.57,Paris,0.56,DEV_004,Online,Gaming,0
TXN_003749,USR_0089,2026-01-25 13:39:31,75.99,London,5.15,DEV_089,POS,Grocery,0
TXN_003750,USR_0060,2026-02-26 15:31:58,102.42,Paris,0.78,DEV_060,Online,Electronics,0
TXN_003751,USR_0089,2026-03-05 07:37:17,92.17,London,3.0,DEV_089,ATM,Utilities,0
TXN_003752,USR_0018,2026-01-27 10:14:16,88.92,Tokyo,2.13,DEV_018,POS,Gaming,0
TXN_003753,USR_0072,2026-03-04 04:13:40,143.57,New York,12.77,DEV_072,Wire Transfer,Utilities,0
TXN_003754,USR_0051,2026-03-10 10:37:43,13.73,Mumbai,7.78,DEV_051,POS,Transfer,0
TXN_003755,USR_0005,2026-03-11 20:11:38,124.22,Berlin,1.6,DEV_005,Online,Electronics,0
TXN_003756,USR_0075,2026-01-24 07:07:32,34.42,Mumbai,0.31,DEV_075,ATM,Gaming,0
TXN_003757,USR_0015,2026-02-23 06:57:34,681.76,Sydney,4515.14,DEV_113,Wire Transfer,Transfer,1
TXN_003758,USR_0070,2026-01-14 00:08:09,76.45,Sydney,0.59,DEV_070,ATM,Grocery,0
TXN_003759,USR_0022,2026-01-04 16:40:00,13.66,Sydney,7.95,DEV_022,POS,Luxury,0
TXN_003760,USR_0039,2026-03-08 18:22:29,30.27,Toronto,2.1,DEV_039,ATM,Luxury,0
TXN_003761,USR_0024,2026-01-20 13:01:49,67.73,New York,0.02,DEV_024,ATM,Luxury,0
TXN_003762,USR_0093,2026-02-17 07:46:22,92.47,Berlin,12.27,DEV_093,POS,Travel,0
TXN_003763,USR_0011,2026-01-18 22:57:41,32.83,Mumbai,11.37,DEV_011,POS,Utilities,0
TXN_003764,USR_0054,2026-01-08 04:57:44,302.31,Sydney,4.45,DEV_054,Online,Transfer,0
TXN_003765,USR_0030,2026-01-12 11:48:00,128.66,Sydney,4.54,DEV_030,Online,Gaming,0
TXN_003766,USR_0028,2026-03-19 15:00:29,39.23,Paris,9.52,DEV_028,Online,Grocery,0
TXN_003767,USR_0043,2026-01-15 20:57:31,458.58,Paris,2839.23,DEV_041,Wire Transfer,Electronics,1
TXN_003768,USR_0080,2026-01-10 13:26:01,57.96,New York,1.18,DEV_080,ATM,Utilities,0
TXN_003769,USR_0014,2026-02-13 17:42:26,182.88,Berlin,2.92,DEV_014,Online,Luxury,0
TXN_003770,USR_0053,2026-03-11 06:35:30,10.2,Berlin,5.17,DEV_053,POS,Transfer,0
TXN_003771,USR_0053,2026-02-02 08:53:56,12.29,Berlin,0.15,DEV_053,Wire Transfer,Utilities,0
TXN_003772,USR_0080,2026-02-17 18:00:30,100.36,New York,1.03,DEV_072,Online,Electronics,0
TXN_003773,USR_0070,2026-01-05 22:30:27,36.11,Sydney,7.15,DEV_070,POS,Travel,0
TXN_003774,USR_0082,2026-03-04 16:56:23,49.83,Tokyo,0.2,DEV_082,Online,Grocery,0
TXN_003775,USR_0041,2026-03-07 20:15:04,33.44,London,7.01,DEV_041,POS,Electronics,0
TXN_003776,USR_0026,2026-03-09 11:13:43,220.63,Tokyo,9.28,DEV_026,POS,Grocery,0
TXN_003777,USR_0003,2026-02-27 11:29:42,129.48,Mumbai,0.55,DEV_003,POS,Luxury,0
TXN_003778,USR_0050,2026-03-09 08:46:14,28.1,Tokyo,15.73,DEV_050,POS,Travel,0
TXN_003779,USR_0007,2026-03-18 10:43:12,31.35,Sydney,1.39,DEV_007,ATM,Utilities,0
TXN_003780,USR_0077,2026-03-03 18:59:50,29.82,Berlin,2.54,DEV_077,Online,Grocery,0
TXN_003781,USR_0053,2026-02-17 11:15:52,34.27,Berlin,4.1,DEV_053,ATM,Gaming,0
TXN_003782,USR_0091,2026-03-13 17:43:21,152.64,Mumbai,2.05,DEV_091,POS,Luxury,0
TXN_003783,USR_0082,2026-01-22 16:46:50,35.65,Tokyo,0.37,DEV_082,Online,Grocery,0
TXN_003784,USR_0061,2026-01-15 02:01:56,36.65,Berlin,8.14,DEV_061,POS,Grocery,0
TXN_003785,USR_0060,2026-03-03 15:52:54,48.12,Paris,5.0,DEV_060,POS,Luxury,0
TXN_003786,USR_0030,2026-01-07 07:05:29,144.12,Sydney,2.54,DEV_030,ATM,Luxury,0
TXN_003787,USR_0078,2026-01-23 22:03:05,51.9,Sydney,7.97,DEV_078,POS,Grocery,0
TXN_003788,USR_0056,2026-01-14 05:58:44,106.6,New York,1.39,DEV_056,ATM,Electronics,0
TXN_003789,USR_0052,2026-01-26 10:39:37,42.55,Sydney,16.92,DEV_052,Online,Travel,0
TXN_003790,USR_0020,2026-02-01 14:57:25,22.97,Paris,5.51,DEV_020,Online,Luxury,0
TXN_003791,USR_0028,2026-02-04 22:06:15,57.88,Paris,0.56,DEV_028,Online,Travel,0
TXN_003792,USR_0010,2026-01-08 11:58:28,30.89,Tokyo,12.59,DEV_010,Online,Transfer,0
TXN_003793,USR_0078,2026-01-19 10:11:19,42.07,Sydney,3.03,DEV_074,Online,Utilities,0
TXN_003794,USR_0010,2026-03-06 17:36:32,123.88,Tokyo,11.9,DEV_083,ATM,Luxury,0
TXN_003795,USR_0042,2026-03-02 12:24:50,31.62,Tokyo,1.04,DEV_042,Online,Luxury,0
TXN_003796,USR_0029,2026-01-29 12:58:30,15.53,Berlin,0.05,DEV_029,Online,Utilities,0
TXN_003797,USR_0037,2026-03-26 12:56:53,25.86,Berlin,2.76,DEV_037,Wire Transfer,Travel,0
TXN_003798,USR_0046,2026-03-25 15:55:50,33.8,Sydney,9.27,DEV_046,Online,Grocery,0
TXN_003799,USR_0043,2026-02-12 22:03:38,20.92,Mumbai,4.68,DEV_001,POS,Travel,0
TXN_003800,USR_0065,2026-02-01 00:33:56,21.2,London,0.66,DEV_065,POS,Travel,0
TXN_003801,USR_0077,2026-01-06 19:13:15,76.07,Berlin,3.07,DEV_077,POS,Transfer,0
TXN_003802,USR_0045,2026-03-08 21:31:52,14.43,Berlin,7.12,DEV_045,POS,Utilities,0
TXN_003803,USR_0018,2026-03-06 20:56:32,43.11,Tokyo,14.0,DEV_018,Online,Grocery,0
TXN_003804,USR_0007,2026-01-16 19:57:19,83.67,Toronto,7.3,DEV_007,POS,Grocery,0
TXN_003805,USR_0099,2026-03-05 18:15:17,24.93,Mumbai,5.58,DEV_082,Online,Utilities,0
TXN_003806,USR_0066,2026-02-11 11:02:14,12.18,Berlin,3.13,DEV_066,POS,Transfer,0
TXN_003807,USR_0099,2026-01-28 00:01:07,104.56,Mumbai,4.36,DEV_099,Wire Transfer,Luxury,0
TXN_003808,USR_0090,2026-02-07 01:39:14,55.63,Tokyo,0.16,DEV_090,ATM,Utilities,0
TXN_003809,USR_0071,2026-03-07 07:10:38,21.43,Toronto,1.19,DEV_071,Online,Luxury,0
TXN_003810,USR_0016,2026-01-10 06:23:50,20.01,New York,2.3,DEV_016,Online,Travel,0
TXN_003811,USR_0004,2026-02-07 15:48:52,34.63,Paris,3.0,DEV_004,POS,Travel,0
TXN_003812,USR_0036,2026-02-08 07:47:39,54.49,Paris,13.89,DEV_036,ATM,Transfer,0
TXN_003813,USR_0027,2026-01-03 19:43:15,172.91,Toronto,6.36,DEV_027,Online,Transfer,0
TXN_003814,USR_0058,2026-02-18 04:38:44,52.52,Tokyo,4.8,DEV_058,Online,Utilities,0
TXN_003815,USR_0046,2026-02-05 20:15:25,23.63,London,5.68,DEV_046,Online,Luxury,0
TXN_003816,USR_0015,2026-02-26 12:12:55,22.36,Toronto,2.15,DEV_015,Online,Luxury,0
TXN_003817,USR_0094,2026-03-30 10:28:55,61.39,Sydney,4.53,DEV_094,Wire Transfer,Transfer,0
TXN_003818,USR_0021,2026-03-10 02:47:52,13.31,Sydney,9.46,DEV_021,POS,Utilities,0
TXN_003819,USR_0096,2026-03-18 21:48:56,44.49,New York,0.25,DEV_096,POS,Electronics,0
TXN_003820,USR_0096,2026-03-02 15:11:58,65.83,New York,4.37,DEV_096,Online,Electronics,0
TXN_003821,USR_0070,2026-02-03 22:46:16,26.73,Toronto,3.13,DEV_082,Online,Travel,0
TXN_003822,USR_0070,2026-02-16 22:15:53,133.48,Sydney,8.63,DEV_070,ATM,Transfer,0
TXN_003823,USR_0051,2026-02-22 11:09:56,37.63,Mumbai,1.82,DEV_051,ATM,Gaming,0
TXN_003824,USR_0068,2026-02-22 13:08:18,22.5,Paris,0.61,DEV_068,Online,Travel,0
TXN_003825,USR_0007,2026-01-15 17:06:54,52.26,Toronto,7.04,DEV_007,Wire Transfer,Luxury,0
TXN_003826,USR_0005,2026-01-24 09:08:04,92.27,Berlin,11.33,DEV_005,POS,Electronics,0
TXN_003827,USR_0032,2026-01-24 12:53:20,1601.85,Sydney,2369.07,DEV_025,Online,Transfer,1
TXN_003828,USR_0035,2026-02-06 14:02:31,22.2,Mumbai,2.65,DEV_035,Online,Electronics,0
TXN_003829,USR_0008,2026-01-25 10:11:03,28.34,New York,6.78,DEV_008,Online,Gaming,0
TXN_003830,USR_0023,2026-03-17 01:26:28,26.78,Toronto,3.92,DEV_023,Online,Travel,0
TXN_003831,USR_0087,2026-02-22 17:12:33,13.46,Toronto,5.52,DEV_060,Wire Transfer,Gaming,0
TXN_003832,USR_0039,2026-02-14 03:34:30,238.14,Toronto,20.28,DEV_039,Online,Utilities,0
TXN_003833,USR_0027,2026-02-27 22:42:42,16.76,Mumbai,5.66,DEV_027,POS,Travel,0
TXN_003834,USR_0075,2026-03-06 13:17:03,14.6,Mumbai,13.37,DEV_114,POS,Utilities,0
TXN_003835,USR_0010,2026-01-13 07:52:01,80.54,Tokyo,1.33,DEV_010,Online,Transfer,0
TXN_003836,USR_0031,2026-03-26 02:37:38,1493.08,Sydney,352.0,DEV_008,ATM,Luxury,1
TXN_003837,USR_0016,2026-02-04 18:45:03,856.89,Berlin,3465.43,DEV_044,ATM,Luxury,1
TXN_003838,USR_0090,2026-01-24 02:46:19,124.29,Tokyo,2.35,DEV_090,ATM,Transfer,0
TXN_003839,USR_0063,2026-03-31 05:41:03,13.26,Tokyo,4.45,DEV_063,Online,Grocery,0
TXN_003840,USR_0060,2026-01-05 02:52:33,40.31,Paris,2.22,DEV_060,Online,Grocery,0
TXN_003841,USR_0044,2026-02-12 09:04:01,72.7,Paris,0.18,DEV_044,Online,Grocery,0
TXN_003842,USR_0054,2026-03-07 22:13:33,29.06,Sydney,2.72,DEV_054,POS,Transfer,0
TXN_003843,USR_0034,2026-02-28 13:58:57,34.05,Tokyo,14.83,DEV_034,POS,Utilities,0
TXN_003844,USR_0063,2026-01-23 10:51:52,90.13,Toronto,3.07,DEV_063,ATM,Gaming,0
TXN_003845,USR_0011,2026-03-11 16:27:31,34.73,Mumbai,2.35,DEV_011,Online,Utilities,0
TXN_003846,USR_0088,2026-02-01 19:17:03,59.48,New York,4.7,DEV_088,POS,Gaming,0
TXN_003847,USR_0054,2026-01-21 11:18:23,91.2,London,0.99,DEV_054,Online,Transfer,0
TXN_003848,USR_0036,2026-02-01 19:41:32,105.5,Paris,8.5,DEV_036,ATM,Grocery,0
TXN_003849,USR_0074,2026-01-31 08:36:25,25.64,Tokyo,7.79,DEV_017,Online,Transfer,0
TXN_003850,USR_0017,2026-02-04 23:14:58,31.74,London,0.48,DEV_017,Wire Transfer,Electronics,0
TXN_003851,USR_0018,2026-02-01 23:37:23,200.2,Tokyo,10.5,DEV_018,Online,Luxury,0
TXN_003852,USR_0024,2026-01-01 01:06:01,121.87,New York,8.54,DEV_103,Online,Transfer,0
TXN_003853,USR_0082,2026-01-04 20:58:34,14.47,Tokyo,0.11,DEV_082,Online,Grocery,0
TXN_003854,USR_0068,2026-02-23 01:08:22,76.8,Paris,8.16,DEV_068,ATM,Luxury,0
TXN_003855,USR_0047,2026-01-07 09:25:02,204.01,Toronto,6.03,DEV_047,Online,Transfer,0
TXN_003856,USR_0075,2026-01-01 14:53:03,24.36,Mumbai,0.15,DEV_075,Online,Travel,0
TXN_003857,USR_0096,2026-02-24 21:54:49,73.13,New York,3.03,DEV_096,ATM,Gaming,0
TXN_003858,USR_0071,2026-03-06 17:04:13,15.11,Toronto,4.56,DEV_071,Online,Electronics,0
TXN_003859,USR_0040,2026-01-06 05:49:38,37.85,New York,3.67,DEV_040,POS,Electronics,0
TXN_003860,USR_0067,2026-02-15 12:36:43,108.62,Mumbai,6.11,DEV_067,Online,Grocery,0
TXN_003861,USR_0009,2026-01-10 05:38:50,35.08,London,1.96,DEV_009,POS,Travel,0
TXN_003862,USR_0070,2026-03-21 06:54:30,16.28,Sydney,31.69,DEV_070,POS,Travel,0
TXN_003863,USR_0029,2026-02-04 08:09:39,83.41,Berlin,0.08,DEV_029,POS,Electronics,0
TXN_003864,USR_0045,2026-01-29 20:51:58,27.35,Berlin,2.92,DEV_045,ATM,Transfer,0
TXN_003865,USR_0029,2026-03-15 01:44:29,11.33,Berlin,15.78,DEV_064,POS,Luxury,0
TXN_003866,USR_0087,2026-03-07 05:38:43,14.44,Toronto,0.32,DEV_087,POS,Grocery,0
TXN_003867,USR_0067,2026-03-08 02:08:34,20.06,Mumbai,0.01,DEV_067,ATM,Gaming,0
TXN_003868,USR_0061,2026-01-19 15:33:00,34.12,Berlin,2.36,DEV_061,POS,Luxury,0
TXN_003869,USR_0029,2026-03-20 10:55:38,13.27,Berlin,0.14,DEV_029,Online,Electronics,0
TXN_003870,USR_0079,2026-03-27 07:47:48,67.01,Toronto,5.45,DEV_079,Wire Transfer,Gaming,0
TXN_003871,USR_0005,2026-03-30 23:31:14,196.08,Berlin,3.07,DEV_005,POS,Electronics,0
TXN_003872,USR_0098,2026-01-29 11:41:59,50.81,Tokyo,0.18,DEV_016,Online,Electronics,0
TXN_003873,USR_0085,2026-01-23 11:39:17,68.36,Berlin,3.66,DEV_085,POS,Gaming,0
TXN_003874,USR_0019,2026-02-24 09:31:17,28.24,Mumbai,12.03,DEV_019,Online,Luxury,0
TXN_003875,USR_0086,2026-03-04 17:53:18,44.54,Sydney,14.1,DEV_086,ATM,Travel,0
TXN_003876,USR_0012,2026-02-09 21:41:36,115.57,Paris,3.42,DEV_012,Online,Travel,0
TXN_003877,USR_0024,2026-02-24 15:36:28,54.45,New York,4.35,DEV_024,Online,Gaming,0
TXN_003878,USR_0004,2026-03-21 22:08:46,12.8,Paris,3.16,DEV_004,POS,Luxury,0
TXN_003879,USR_0002,2026-01-16 05:56:53,105.26,Tokyo,3.52,DEV_002,ATM,Gaming,0
TXN_003880,USR_0023,2026-02-23 06:20:46,241.48,Toronto,7.71,DEV_023,ATM,Grocery,0
TXN_003881,USR_0057,2026-02-19 20:15:55,70.2,London,1.98,DEV_057,POS,Gaming,0
TXN_003882,USR_0072,2026-02-11 07:05:55,62.0,New York,11.44,DEV_072,Online,Grocery,0
TXN_003883,USR_0007,2026-01-15 03:42:08,751.05,London,3004.66,DEV_128,Wire Transfer,Gaming,1
TXN_003884,USR_0074,2026-01-08 16:44:33,133.56,Tokyo,0.39,DEV_010,Online,Electronics,0
TXN_003885,USR_0011,2026-01-13 12:42:49,21.86,Mumbai,6.02,DEV_011,Online,Travel,0
TXN_003886,USR_0039,2026-01-28 18:09:46,84.21,Toronto,12.17,DEV_039,Online,Luxury,0
TXN_003887,USR_0095,2026-01-15 23:34:51,36.3,Toronto,10.65,DEV_070,POS,Electronics,0
TXN_003888,USR_0047,2026-02-22 11:54:37,101.01,Toronto,0.56,DEV_053,POS,Electronics,0
TXN_003889,USR_0048,2026-03-07 12:02:03,2056.54,Mumbai,1810.68,DEV_094,ATM,Transfer,1
TXN_003890,USR_0093,2026-01-21 11:29:55,304.28,Berlin,0.62,DEV_093,Online,Travel,0
TXN_003891,USR_0080,2026-02-18 12:30:36,24.48,New York,19.01,DEV_080,POS,Transfer,0
TXN_003892,USR_0088,2026-02-26 02:23:08,137.92,New York,1.2,DEV_088,Online,Electronics,0
TXN_003893,USR_0082,2026-02-17 10:27:54,205.73,Tokyo,7.17,DEV_082,POS,Utilities,0
TXN_003894,USR_0081,2026-01-12 11:05:15,22.06,London,1.38,DEV_081,POS,Electronics,0
TXN_003895,USR_0044,2026-01-14 00:50:46,54.79,Paris,7.95,DEV_044,Online,Transfer,0
TXN_003896,USR_0018,2026-03-04 21:49:17,32.96,Mumbai,3.92,DEV_018,ATM,Gaming,0
TXN_003897,USR_0041,2026-01-17 19:58:27,17.55,London,0.2,DEV_041,POS,Grocery,0
TXN_003898,USR_0037,2026-01-26 02:30:23,278.02,Berlin,3.24,DEV_037,Online,Grocery,0
TXN_003899,USR_0002,2026-03-14 00:12:38,56.25,Tokyo,6.16,DEV_002,Online,Electronics,0
TXN_003900,USR_0006,2026-01-08 02:25:49,50.21,Sydney,3.91,DEV_006,ATM,Transfer,0
TXN_003901,USR_0020,2026-03-05 19:43:04,23.18,Paris,0.21,DEV_020,Online,Utilities,0
TXN_003902,USR_0074,2026-03-18 18:16:10,22.76,Tokyo,8.55,DEV_116,POS,Electronics,0
TXN_003903,USR_0075,2026-02-18 18:13:08,205.6,Mumbai,2.92,DEV_075,Online,Transfer,0
TXN_003904,USR_0012,2026-02-26 01:24:59,74.43,Paris,0.06,DEV_012,POS,Grocery,0
TXN_003905,USR_0069,2026-01-01 17:21:59,28.24,Berlin,13.49,DEV_069,Online,Grocery,0
TXN_003906,USR_0037,2026-01-15 10:21:43,26.54,Berlin,4.55,DEV_037,Online,Electronics,0
TXN_003907,USR_0030,2026-02-05 01:12:22,254.73,Sydney,0.13,DEV_030,ATM,Luxury,0
TXN_003908,USR_0085,2026-03-28 08:45:50,30.59,Berlin,2.63,DEV_072,POS,Electronics,0
TXN_003909,USR_0086,2026-03-09 15:20:58,65.71,Sydney,0.62,DEV_086,POS,Luxury,0
TXN_003910,USR_0040,2026-01-22 01:31:33,2182.99,Paris,2458.78,DEV_136,ATM,Gaming,1
TXN_003911,USR_0015,2026-03-16 04:58:47,21.66,Berlin,1.36,DEV_015,POS,Luxury,0
TXN_003912,USR_0027,2026-03-29 14:27:12,10.61,Mumbai,1.08,DEV_027,POS,Utilities,0
TXN_003913,USR_0053,2026-02-02 15:16:25,56.18,Berlin,1.45,DEV_053,POS,Grocery,0
TXN_003914,USR_0047,2026-03-25 03:39:39,16.52,Toronto,3.92,DEV_047,POS,Utilities,0
TXN_003915,USR_0013,2026-02-03 09:57:44,44.48,Berlin,3.23,DEV_013,POS,Grocery,0
TXN_003916,USR_0055,2026-01-30 18:51:29,126.66,Toronto,2.46,DEV_055,ATM,Utilities,0
TXN_003917,USR_0001,2026-01-31 01:16:17,24.55,London,11.22,DEV_001,POS,Grocery,0
TXN_003918,USR_0091,2026-02-11 02:38:49,13.99,Mumbai,6.12,DEV_091,Wire Transfer,Travel,0
TXN_003919,USR_0005,2026-03-28 05:34:55,31.94,Berlin,0.88,DEV_005,ATM,Transfer,0
TXN_003920,USR_0004,2026-01-02 13:55:29,40.66,Paris,3.05,DEV_120,POS,Utilities,0
TXN_003921,USR_0069,2026-02-04 06:43:40,13.28,Berlin,0.31,DEV_069,POS,Utilities,0
TXN_003922,USR_0042,2026-01-06 00:07:37,16.03,Tokyo,0.42,DEV_120,Online,Gaming,0
TXN_003923,USR_0036,2026-03-10 13:12:36,186.18,Paris,4.91,DEV_036,POS,Travel,0
TXN_003924,USR_0008,2026-03-01 03:36:24,13.79,New York,0.58,DEV_008,Online,Gaming,0
TXN_003925,USR_0008,2026-03-31 02:38:27,66.92,New York,1.03,DEV_139,POS,Travel,0
TXN_003926,USR_0083,2026-03-18 17:29:15,100.91,Mumbai,2.27,DEV_083,Online,Luxury,0
TXN_003927,USR_0012,2026-03-18 09:41:00,22.09,Paris,2.03,DEV_012,Online,Gaming,0
TXN_003928,USR_0012,2026-01-31 10:09:57,70.57,Paris,0.62,DEV_112,ATM,Utilities,0
TXN_003929,USR_0020,2026-02-26 05:21:17,65.34,Mumbai,8.43,DEV_020,POS,Transfer,0
TXN_003930,USR_0079,2026-01-14 09:41:44,16.03,Toronto,0.13,DEV_079,POS,Grocery,0
TXN_003931,USR_0069,2026-02-05 18:13:16,135.65,Berlin,0.23,DEV_069,ATM,Utilities,0
TXN_003932,USR_0027,2026-01-08 02:12:34,129.49,Mumbai,7.57,DEV_027,ATM,Gaming,0
TXN_003933,USR_0087,2026-03-05 23:40:33,50.67,Toronto,6.48,DEV_087,Online,Travel,0
TXN_003934,USR_0061,2026-01-05 10:56:26,80.16,Berlin,1.1,DEV_061,Online,Electronics,0
TXN_003935,USR_0035,2026-02-09 06:00:26,17.63,Tokyo,2.44,DEV_035,Wire Transfer,Electronics,0
TXN_003936,USR_0023,2026-01-29 03:28:20,48.63,Toronto,1.02,DEV_023,Online,Gaming,0
TXN_003937,USR_0053,2026-02-16 20:54:05,16.97,Berlin,8.99,DEV_053,Online,Luxury,0
TXN_003938,USR_0044,2026-02-02 12:44:22,93.87,Paris,0.67,DEV_044,POS,Utilities,0
TXN_003939,USR_0093,2026-03-10 22:09:04,65.67,Berlin,0.73,DEV_093,POS,Luxury,0
TXN_003940,USR_0069,2026-03-13 18:15:36,96.81,Berlin,0.75,DEV_069,Online,Travel,0
TXN_003941,USR_0018,2026-03-03 08:10:05,261.58,Tokyo,2.36,DEV_043,POS,Electronics,0
TXN_003942,USR_0010,2026-01-16 05:48:11,130.47,Tokyo,2.15,DEV_010,Online,Luxury,0
TXN_003943,USR_0024,2026-01-17 22:31:58,68.26,Sydney,6.46,DEV_016,ATM,Travel,0
TXN_003944,USR_0018,2026-02-28 12:01:17,139.78,Tokyo,8.02,DEV_018,Online,Utilities,0
TXN_003945,USR_0082,2026-03-02 00:13:55,139.93,Tokyo,0.75,DEV_122,POS,Gaming,0
TXN_003946,USR_0044,2026-01-12 16:32:58,164.39,Paris,3.94,DEV_130,POS,Luxury,0
TXN_003947,USR_0001,2026-03-11 11:39:01,21.47,London,3.99,DEV_001,ATM,Gaming,0
TXN_003948,USR_0027,2026-03-28 04:08:54,30.61,New York,3.21,DEV_027,POS,Gaming,0
TXN_003949,USR_0070,2026-01-18 11:06:14,77.62,Sydney,10.78,DEV_070,POS,Transfer,0
TXN_003950,USR_0023,2026-01-08 10:49:40,152.42,Toronto,9.66,DEV_023,POS,Transfer,0
TXN_003951,USR_0013,2026-03-06 23:06:11,53.46,Berlin,3.41,DEV_013,Online,Electronics,0
TXN_003952,USR_0010,2026-02-24 05:04:40,48.35,Tokyo,2.1,DEV_010,Online,Travel,0
TXN_003953,USR_0055,2026-03-18 22:42:06,10.62,Toronto,4.62,DEV_055,POS,Travel,0
TXN_003954,USR_0068,2026-03-11 18:05:12,16.4,Paris,4.72,DEV_068,POS,Grocery,0
TXN_003955,USR_0079,2026-03-12 03:59:06,21.37,Toronto,2.98,DEV_133,Online,Grocery,0
TXN_003956,USR_0062,2026-01-09 06:25:04,41.59,Sydney,2.64,DEV_062,Online,Luxury,0
TXN_003957,USR_0057,2026-02-25 02:45:03,59.72,London,0.52,DEV_057,Wire Transfer,Utilities,0
TXN_003958,USR_0018,2026-01-13 07:29:37,27.47,Tokyo,2.76,DEV_018,POS,Utilities,0
TXN_003959,USR_0002,2026-03-23 23:45:15,18.56,Tokyo,11.3,DEV_002,Online,Luxury,0
TXN_003960,USR_0077,2026-01-12 12:33:16,91.77,Berlin,0.94,DEV_077,Online,Electronics,0
TXN_003961,USR_0056,2026-02-15 07:15:36,209.23,Sydney,1.4,DEV_056,Online,Utilities,0
TXN_003962,USR_0005,2026-03-06 13:33:31,83.45,Berlin,4.02,DEV_005,POS,Travel,0
TXN_003963,USR_0097,2026-03-05 15:00:54,46.24,London,2.12,DEV_097,Online,Gaming,0
TXN_003964,USR_0056,2026-01-22 01:07:46,370.11,New York,2.1,DEV_056,POS,Transfer,0
TXN_003965,USR_0086,2026-02-14 01:24:50,106.16,Sydney,7.29,DEV_010,Online,Gaming,0
TXN_003966,USR_0091,2026-03-27 08:02:05,436.07,Berlin,993.57,DEV_041,ATM,Gaming,1
TXN_003967,USR_0039,2026-01-21 01:39:54,49.45,Toronto,0.22,DEV_039,Online,Gaming,0
TXN_003968,USR_0062,2026-02-27 10:15:08,128.28,Sydney,11.52,DEV_062,ATM,Travel,0
TXN_003969,USR_0025,2026-03-05 06:52:34,24.72,Sydney,0.25,DEV_025,Online,Electronics,0
TXN_003970,USR_0044,2026-01-06 23:14:50,14.69,Paris,4.47,DEV_044,ATM,Travel,0
TXN_003971,USR_0094,2026-02-27 22:19:33,11.87,Sydney,3.36,DEV_094,Online,Gaming,0
TXN_003972,USR_0015,2026-01-21 08:42:53,15.67,Toronto,6.0,DEV_015,Online,Travel,0
TXN_003973,USR_0006,2026-02-27 19:39:19,199.7,New York,0.91,DEV_006,POS,Grocery,0
TXN_003974,USR_0058,2026-03-07 08:41:19,15.9,Tokyo,3.47,DEV_058,Online,Travel,0
TXN_003975,USR_0062,2026-01-14 18:51:18,224.79,Sydney,20.37,DEV_060,ATM,Electronics,0
