transaction_id,user_id,timestamp,amount,location_city,distance_from_home_km,device_id,transaction_type,merchant_category,is_fraud,hour,day_of_week,is_weekend,transaction_type_encoded,merchant_category_encoded,location_city_encoded,device_id_encoded,user_avg_amount,amount_ratio_to_avg,amount_zscore,user_tx_count,time_diff_minutes,is_rapid_tx,high_distance_flag,is_night_tx
TXN_006730,USR_0054,2026-01-03 08:01:05,13.62,Sydney,2.21,DEV_054,Online,Gaming,0,8,5,1,1,1,5,53,83.78396396396397,0.1625609213267689,-0.6328914309009571,111,1972.1666666666667,0,0,0
TXN_004140,USR_0054,2026-01-03 12:54:46,26.0,Sydney,7.11,DEV_013,Online,Electronics,0,12,5,1,1,0,5,12,83.78396396396397,0.3103218762478701,-0.5212216295970002,111,293.68333333333334,0,0,0
TXN_000007,USR_0054,2026-01-04 03:30:36,107.0,Sydney,14.03,DEV_054,ATM,Utilities,0,3,6,1,0,6,5,53,83.78396396396397,1.2770938753277732,0.2094127731187114,111,875.8333333333334,0,0,1
TXN_007960,USR_0054,2026-01-04 09:36:02,93.66,Sydney,8.15,DEV_054,Online,Grocery,0,9,6,1,1,2,5,53,83.78396396396397,1.1178748818990583,0.08908360111590156,111,365.43333333333334,0,0,0
TXN_004981,USR_0054,2026-01-06 06:10:51,24.12,Sydney,1.04,DEV_054,POS,Travel,0,6,1,0,2,5,5,53,83.78396396396397,0.28788321750379336,-0.5381795638822539,111,2674.8166666666666,0,0,0
TXN_005627,USR_0054,2026-01-06 09:19:54,79.15,Sydney,1.37,DEV_054,POS,Travel,0,9,1,0,2,5,5,53,83.78396396396397,0.9446914040391893,-0.0417991789261351,111,189.05,0,0,0
TXN_007272,USR_0054,2026-01-06 15:05:10,20.51,Sydney,2.73,DEV_054,POS,Luxury,0,15,1,0,2,3,5,53,83.78396396396397,0.24479621853245448,-0.5707424057810652,111,345.26666666666665,0,0,0
TXN_006046,USR_0054,2026-01-06 17:35:16,25.87,Sydney,1.74,DEV_054,POS,Utilities,0,17,1,0,2,6,5,53,83.78396396396397,0.3087702668666308,-0.5223942527124699,111,150.1,0,0,0
TXN_003037,USR_0054,2026-01-06 21:21:07,73.91,Sydney,6.62,DEV_054,POS,Electronics,0,21,1,0,2,0,5,53,83.78396396396397,0.8821496105184646,-0.0890649106573738,111,225.85,0,0,0
TXN_003764,USR_0054,2026-01-08 04:57:44,302.31,Sydney,4.45,DEV_054,Online,Transfer,0,4,3,0,1,4,5,53,83.78396396396397,3.608207938788216,1.971143701444707,111,1896.6166666666666,0,0,1
TXN_007202,USR_0054,2026-01-09 02:49:45,97.63,Sydney,2.64,DEV_054,Online,Transfer,0,2,4,0,1,4,5,53,83.78396396396397,1.1652586453107523,0.12489370702678274,111,1312.0166666666667,0,0,1
TXN_008407,USR_0054,2026-01-12 02:05:11,17.39,Sydney,2.36,DEV_054,POS,Electronics,0,2,0,0,2,0,5,53,83.78396396396397,0.20755759338271007,-0.5988853605523371,111,4275.433333333333,0,0,1
TXN_001622,USR_0054,2026-01-13 19:33:46,32.02,Sydney,4.49,DEV_037,Wire Transfer,Travel,0,19,1,0,3,5,5,36,83.78396396396397,0.3821733260560308,-0.46692015917294366,111,2488.5833333333335,0,0,0
TXN_009377,USR_0054,2026-01-16 12:44:24,35.59,Sydney,1.14,DEV_119,POS,Grocery,0,12,4,0,2,2,5,118,83.78396396396397,0.42478290675621916,-0.4347181243865845,111,3910.633333333333,0,0,0
TXN_003383,USR_0054,2026-01-17 21:53:09,100.04,New York,1.1,DEV_054,Online,Transfer,0,21,5,1,1,4,3,53,83.78396396396397,1.1940230961475742,0.1466323355520281,111,1988.75,0,0,0
TXN_001194,USR_0054,2026-01-20 12:59:27,41.68,Berlin,6.26,DEV_054,Online,Grocery,0,12,1,0,1,2,0,53,83.78396396396397,0.4974698385388933,-0.3797852415157366,111,3786.3,0,0,0
TXN_003465,USR_0054,2026-01-21 00:10:53,23.54,Sydney,3.34,DEV_054,POS,Luxury,0,0,2,0,2,3,5,53,83.78396396396397,0.2809606525721101,-0.5434112670128108,111,671.4333333333333,0,0,1
TXN_003847,USR_0054,2026-01-21 11:18:23,91.2,London,0.99,DEV_054,Online,Transfer,0,11,2,0,1,4,1,53,83.78396396396397,1.0885136582232984,0.06689396370009112,111,667.5,0,0,0
TXN_009763,USR_0054,2026-01-21 14:14:11,12.19,Sydney,5.39,DEV_054,POS,Electronics,0,14,2,0,2,0,5,53,83.78396396396397,0.145493218133136,-0.6457902851711235,111,175.8,0,0,0
TXN_003983,USR_0054,2026-01-22 01:43:04,231.59,Sydney,1.84,DEV_054,Online,Utilities,0,1,3,0,1,6,5,53,83.78396396396397,2.7641324353940093,1.3332367266292118,111,688.8833333333333,0,0,1
TXN_005624,USR_0054,2026-01-22 09:13:22,133.71,Sydney,4.28,DEV_054,POS,Transfer,0,9,3,0,2,4,5,53,83.78396396396397,1.595889925888566,0.4503417224586702,111,450.3,0,0,0
TXN_003153,USR_0054,2026-01-23 00:30:15,24.28,Sydney,0.69,DEV_054,Online,Grocery,0,0,4,0,1,2,5,53,83.78396396396397,0.28979289058839564,-0.536736335432445,111,916.8833333333333,0,0,1
TXN_000398,USR_0054,2026-01-23 07:28:36,110.64,Sydney,3.03,DEV_054,POS,Electronics,0,7,4,0,2,0,5,53,83.78396396396397,1.320538938002475,0.2422462203518619,111,418.35,0,0,0
TXN_005178,USR_0054,2026-01-24 03:18:20,33.32,Sydney,3.54,DEV_054,ATM,Transfer,0,3,5,1,0,4,5,53,83.78396396396397,0.3976894198684243,-0.4551939280182471,111,1189.7333333333333,0,0,1
TXN_005896,USR_0054,2026-01-24 08:34:05,42.07,Sydney,20.57,DEV_098,POS,Electronics,0,8,5,1,2,0,5,97,83.78396396396397,0.5021246666826114,-0.3762673721693276,111,315.75,0,0,0
TXN_006567,USR_0054,2026-01-25 08:46:48,53.15,Sydney,0.29,DEV_054,POS,Luxury,0,8,6,1,2,3,5,53,83.78396396396397,0.634369527791319,-0.2763238020200673,111,1452.7166666666667,0,0,0
TXN_001782,USR_0054,2026-01-25 20:43:11,22.89,Sydney,2.13,DEV_111,Online,Grocery,0,20,6,1,1,2,5,110,83.78396396396397,0.27320260566591337,-0.549274382590159,111,716.3833333333333,0,0,0
TXN_007176,USR_0054,2026-01-26 06:41:15,16.78,Sydney,8.78,DEV_054,Online,Transfer,0,6,0,0,1,4,5,53,83.78396396396397,0.20027696474766388,-0.6043876690172332,111,598.0666666666667,0,0,0
TXN_006971,USR_0054,2026-01-26 07:26:25,62.3,Sydney,6.68,DEV_054,Wire Transfer,Gaming,0,7,0,0,3,1,5,53,83.78396396396397,0.7435789573170118,-0.19378917504662582,111,45.166666666666664,0,0,0
TXN_009306,USR_0054,2026-01-28 04:22:34,111.06,Sydney,6.57,DEV_054,POS,Gaming,0,4,2,0,2,1,5,53,83.78396396396397,1.325551829849556,0.24603469503261005,111,2696.15,0,0,1
TXN_002344,USR_0054,2026-01-29 03:49:29,306.56,Sydney,0.62,DEV_095,Online,Transfer,0,3,3,0,1,4,5,94,83.78396396396397,3.658933630097964,2.0094794571427537,111,1406.9166666666667,0,0,1
TXN_000528,USR_0054,2026-01-29 10:00:57,154.26,Sydney,3.12,DEV_054,Online,Electronics,0,10,3,0,1,0,5,53,83.78396396396397,1.8411635626921707,0.6357063764809895,111,371.46666666666664,0,0,0
TXN_006956,USR_0054,2026-01-30 05:43:29,20.27,Sydney,1.48,DEV_054,ATM,Utilities,0,5,4,0,0,6,5,53,83.78396396396397,0.24193170890555105,-0.5729072484557785,111,1182.5333333333333,0,0,1
TXN_002899,USR_0054,2026-01-31 14:13:46,131.92,Sydney,4.86,DEV_054,POS,Electronics,0,14,5,1,2,0,5,53,83.78396396396397,1.5745254582545778,0.43419560417643394,111,1950.2833333333333,0,0,0
TXN_008648,USR_0054,2026-01-31 17:38:49,26.44,Sydney,8.63,DEV_054,Online,Gaming,0,17,5,1,1,1,5,53,83.78396396396397,0.3155734772305264,-0.517252751360026,111,205.05,0,0,0
TXN_008690,USR_0054,2026-02-02 02:33:50,72.12,Sydney,6.37,DEV_054,ATM,Gaming,0,2,0,0,0,1,5,53,83.78396396396397,0.8607851428844767,-0.10521102893960983,111,1975.0166666666667,0,0,1
TXN_008333,USR_0054,2026-02-02 23:31:24,78.81,Sydney,3.11,DEV_054,POS,Luxury,0,23,0,0,2,3,5,53,83.78396396396397,0.9406333487344094,-0.044866039381978855,111,1257.5666666666666,0,0,1
TXN_004581,USR_0054,2026-02-03 06:28:53,24.0,Sydney,2.75,DEV_054,POS,Electronics,0,6,1,0,2,0,5,53,83.78396396396397,0.28645096269034165,-0.5392619852196104,111,417.48333333333335,0,0,0
TXN_008339,USR_0054,2026-02-04 11:33:28,112.25,Sydney,0.23,DEV_054,Online,Transfer,0,11,2,0,1,4,5,53,83.78396396396397,1.3397550234162854,0.2567687066280631,111,1744.5833333333333,0,0,0
TXN_001165,USR_0054,2026-02-05 12:34:12,113.39,Sydney,0.02,DEV_054,Online,Luxury,0,12,3,0,1,3,5,53,83.78396396396397,1.3533614441440767,0.2670517093329509,111,1500.7333333333333,0,0,0
TXN_006224,USR_0054,2026-02-06 01:13:07,217.97,Tokyo,6.58,DEV_054,Online,Luxury,0,1,4,0,1,3,6,53,83.78396396396397,2.60157151406724,1.2103819048392364,111,758.9166666666666,0,0,1
TXN_009988,USR_0054,2026-02-07 03:25:40,92.81,Sydney,3.48,DEV_054,POS,Electronics,0,3,5,1,2,0,5,53,83.78396396396397,1.1077297436371087,0.0814164499762923,111,1572.55,0,0,1
TXN_002624,USR_0054,2026-02-07 09:37:10,16.61,Sydney,6.81,DEV_054,ATM,Electronics,0,9,5,1,0,0,5,53,83.78396396396397,0.19824793709527394,-0.605921099245155,111,371.5,0,0,0
TXN_007463,USR_0054,2026-02-07 22:00:11,109.13,Sydney,3.68,DEV_094,POS,Electronics,0,22,5,1,2,0,5,93,83.78396396396397,1.3025163982665409,0.22862575185679118,111,743.0166666666667,0,0,0
TXN_003158,USR_0054,2026-02-09 01:02:30,33.69,Sydney,1.65,DEV_054,POS,Luxury,0,1,0,0,2,3,5,53,83.78396396396397,0.4021055388765671,-0.45185646222806425,111,1622.3166666666666,0,0,1
TXN_002915,USR_0054,2026-02-09 05:36:52,17.82,Sydney,1.19,DEV_054,POS,Luxury,0,5,0,0,2,3,5,53,83.78396396396397,0.2126898397975787,-0.5950066840934759,111,274.3666666666667,0,0,1
TXN_008524,USR_0054,2026-02-09 10:16:48,127.94,Sydney,0.89,DEV_054,Online,Transfer,0,10,0,0,1,4,5,53,83.78396396396397,1.5270223402750962,0.39829529648743983,111,279.93333333333334,0,0,0
TXN_005452,USR_0054,2026-02-09 23:33:26,36.97,Sydney,2.57,DEV_054,POS,Travel,0,23,0,0,2,5,5,53,83.78396396396397,0.44125383711091376,-0.42227027900698355,111,796.6333333333333,0,0,1
TXN_007586,USR_0054,2026-02-10 05:15:42,87.11,Sydney,5.46,DEV_054,Online,Luxury,0,5,1,0,1,3,5,53,83.78396396396397,1.0396976399981526,0.030001436451853304,111,342.26666666666665,0,0,1
TXN_005899,USR_0054,2026-02-11 08:45:11,164.79,Sydney,3.32,DEV_054,Online,Electronics,0,8,2,0,1,0,5,53,83.78396396396397,1.9668439225725582,0.7306888488340321,111,1649.4833333333333,0,0,0
TXN_000367,USR_0054,2026-02-12 03:51:33,244.96,Sydney,1.28,DEV_054,Online,Luxury,0,3,3,0,1,3,5,53,83.78396396396397,2.923709492526087,1.4538365039663608,111,1146.3666666666666,0,0,1
TXN_009312,USR_0054,2026-02-12 19:54:04,25.46,Sydney,12.33,DEV_077,POS,Travel,0,19,3,0,2,5,5,76,83.78396396396397,0.3038767295873374,-0.526092525615105,111,962.5166666666667,0,0,0
TXN_006481,USR_0054,2026-02-13 07:34:53,81.22,Sydney,3.04,DEV_119,POS,Gaming,0,7,4,0,2,1,5,118,83.78396396396397,0.9693977995712312,-0.023127410856733636,111,700.8166666666667,0,0,0
TXN_000808,USR_0054,2026-02-16 00:02:12,86.16,Sydney,5.19,DEV_054,POS,Utilities,0,0,0,0,2,6,5,53,83.78396396396397,1.0283589560583264,0.02143226753111345,111,3867.3166666666666,0,0,1
TXN_003408,USR_0054,2026-02-16 14:59:35,149.47,Sydney,2.97,DEV_066,Online,Transfer,0,14,0,0,1,4,5,65,83.78396396396397,1.7839927247218903,0.5924997247648383,111,897.3833333333333,0,0,0
TXN_004737,USR_0054,2026-02-16 18:52:57,32.74,Sydney,2.78,DEV_054,Online,Grocery,0,18,0,0,1,2,5,53,83.78396396396397,0.39076685493674107,-0.460425631148804,111,233.36666666666667,0,0,0
TXN_006071,USR_0054,2026-02-17 02:22:57,54.06,Sydney,2.23,DEV_054,POS,Travel,0,2,1,0,2,5,5,53,83.78396396396397,0.6452307934599946,-0.26811544021177963,111,450.0,0,0,1
TXN_004384,USR_0054,2026-02-18 17:56:02,177.47,Sydney,2.21,DEV_054,POS,Electronics,0,17,2,0,2,0,5,53,83.78396396396397,2.1181855145272888,0.8450647034813805,111,2373.0833333333335,0,0,0
TXN_003293,USR_0054,2026-02-20 03:52:58,110.29,Sydney,7.94,DEV_054,Online,Electronics,0,3,4,0,1,0,5,53,83.78396396396397,1.3163615281299075,0.23908915811790518,111,2036.9333333333334,0,0,1
TXN_001099,USR_0054,2026-02-21 01:45:21,34.65,Sydney,0.45,DEV_054,POS,Grocery,0,1,5,1,2,2,5,53,83.78396396396397,0.41356357738418076,-0.44319709152921133,111,1312.3833333333334,0,0,1
TXN_006368,USR_0054,2026-02-21 12:17:14,36.34,Sydney,0.69,DEV_054,POS,Luxury,0,12,5,1,2,3,5,53,83.78396396396397,0.43373449934029235,-0.4279529910281057,111,631.8833333333333,0,0,0
TXN_006231,USR_0054,2026-02-22 14:42:54,10.06,Sydney,1.61,DEV_054,Wire Transfer,Transfer,0,14,6,1,3,4,5,53,83.78396396396397,0.12007069519436821,-0.6650032639092033,111,1585.6666666666667,0,0,0
TXN_006455,USR_0054,2026-02-22 14:44:56,44.77,Sydney,1.94,DEV_054,Online,Electronics,0,14,6,1,1,0,5,53,83.78396396396397,0.5343503999852749,-0.3519128920788039,111,2.033333333333333,1,0,0
TXN_007582,USR_0054,2026-02-24 20:33:19,50.48,London,0.62,DEV_054,ATM,Electronics,0,20,1,0,0,0,1,53,83.78396396396397,0.6025018581920185,-0.3004076767762519,111,3228.383333333333,0,0,0
TXN_006235,USR_0054,2026-02-25 03:10:05,982.21,London,4353.58,DEV_007,ATM,Electronics,1,3,2,0,0,0,1,6,83.78396396396397,11.72312500267002,8.103962595351033,111,396.76666666666665,0,1,1
TXN_008163,USR_0054,2026-02-25 15:47:42,41.33,Sydney,1.17,DEV_054,Wire Transfer,Transfer,0,15,2,0,3,4,5,53,83.78396396396397,0.49329242866632583,-0.3829423037496934,111,757.6166666666667,0,0,0
TXN_002835,USR_0054,2026-02-26 13:43:43,52.87,Sydney,3.31,DEV_054,Online,Transfer,0,13,3,0,1,4,5,53,83.78396396396397,0.6310275998932651,-0.27884945180723275,111,1316.0166666666667,0,0,0
TXN_007867,USR_0054,2026-02-26 21:08:22,28.45,Sydney,3.2,DEV_054,Online,Grocery,0,21,3,0,1,2,5,53,83.78396396396397,0.3395637453558425,-0.4991221939593028,111,444.65,0,0,0
TXN_009135,USR_0054,2026-02-27 15:29:27,37.46,Sydney,2.34,DEV_054,Online,Grocery,0,15,4,0,1,2,5,53,83.78396396396397,0.44710221093250824,-0.41785039187944406,111,1101.0833333333333,0,0,0
TXN_006366,USR_0054,2026-02-28 14:10:25,31.17,Sydney,1.34,DEV_054,POS,Travel,0,14,5,1,2,5,5,53,83.78396396396397,0.37202818779408126,-0.474587310312553,111,1360.9666666666667,0,0,0
TXN_007527,USR_0054,2026-02-28 14:48:19,14.24,Sydney,0.96,DEV_054,ATM,Utilities,0,14,5,1,0,6,5,53,83.78396396396397,0.16996090452960272,-0.6272989206579481,111,37.9,0,0,0
TXN_005051,USR_0054,2026-03-02 04:41:54,132.54,Sydney,1.7,DEV_054,Online,Luxury,0,4,0,0,1,3,5,53,83.78396396396397,1.5819254414574115,0.43978811441944315,111,2273.5833333333335,0,0,1
TXN_001881,USR_0054,2026-03-03 07:51:32,84.77,Sydney,4.43,DEV_054,POS,Transfer,0,7,1,0,2,4,5,53,83.78396396396397,1.0117686711358442,0.008894220373399382,111,1629.6333333333334,0,0,0
TXN_009915,USR_0054,2026-03-03 07:58:21,14.3,Sydney,6.93,DEV_054,Online,Transfer,0,7,1,0,1,4,5,53,83.78396396396397,0.17067703193632858,-0.6267577099892698,111,6.816666666666666,0,0,0
TXN_002728,USR_0054,2026-03-04 18:53:24,12.31,Sydney,4.9,DEV_054,POS,Grocery,0,18,2,0,2,2,5,53,83.78396396396397,0.14692547294658775,-0.6447078638337669,111,2095.05,0,0,0
TXN_003842,USR_0054,2026-03-07 22:13:33,29.06,Sydney,2.72,DEV_054,POS,Transfer,0,22,5,1,2,4,5,53,83.78396396396397,0.3468443739908887,-0.4936198854944067,111,4520.15,0,0,0
TXN_005728,USR_0054,2026-03-08 03:22:04,93.74,Sydney,6.67,DEV_054,POS,Electronics,0,3,6,1,2,0,5,53,83.78396396396397,1.1188297184413594,0.08980521534080596,111,308.51666666666665,0,0,1
TXN_007662,USR_0054,2026-03-08 23:48:26,43.94,Sydney,5.58,DEV_054,ATM,Electronics,0,23,6,1,0,0,5,53,83.78396396396397,0.5244439708589005,-0.35939963966218713,111,1226.3666666666666,0,0,1
TXN_000594,USR_0054,2026-03-09 02:37:53,80.73,Sydney,4.52,DEV_054,POS,Luxury,0,2,0,0,2,3,5,53,83.78396396396397,0.9635494257496368,-0.02754729798427308,111,169.45,0,0,1
TXN_000600,USR_0054,2026-03-11 15:05:48,85.4,Sydney,8.44,DEV_054,POS,Utilities,0,15,2,0,2,6,5,53,83.78396396396397,1.0192880089064658,0.014576932394521671,111,3627.9166666666665,0,0,0
TXN_002768,USR_0054,2026-03-12 00:41:37,64.7,London,4.82,DEV_054,Online,Grocery,0,0,3,0,1,2,1,53,83.78396396396397,0.7722240535860461,-0.17214074829949358,111,575.8166666666667,0,0,1
TXN_007630,USR_0054,2026-03-13 07:46:54,39.84,Berlin,1.11,DEV_054,POS,Gaming,0,7,4,0,2,1,0,53,83.78396396396397,0.4755085980659672,-0.39638236868853793,111,1865.2833333333333,0,0,0
TXN_008224,USR_0054,2026-03-13 09:48:05,84.42,Sydney,1.75,DEV_054,Online,Gaming,0,9,4,0,1,1,5,53,83.78396396396397,1.0075912612632767,0.005737158139442654,111,121.18333333333334,0,0,0
TXN_008298,USR_0054,2026-03-13 15:30:24,444.11,Sydney,2.71,DEV_054,ATM,Utilities,0,15,4,0,0,6,5,53,83.78396396396397,5.300655710016985,3.250204915087768,111,342.31666666666666,0,0,0
TXN_005427,USR_0054,2026-03-14 13:06:24,65.08,Sydney,1.13,DEV_054,POS,Gaming,0,13,5,1,2,1,5,53,83.78396396396397,0.7767595271619764,-0.16871308073119767,111,1296.0,0,0,0
TXN_001877,USR_0054,2026-03-15 00:20:00,19.19,Sydney,3.54,DEV_054,ATM,Grocery,0,0,6,1,0,2,5,53,83.78396396396397,0.22904141558448568,-0.582649040491988,111,673.6,0,0,1
TXN_003378,USR_0054,2026-03-15 10:07:51,26.39,Sydney,22.44,DEV_054,POS,Transfer,0,10,6,1,2,4,5,53,83.78396396396397,0.3149767043915882,-0.5177037602505913,111,587.85,0,0,0
TXN_006661,USR_0054,2026-03-15 12:31:16,76.62,Paris,3.76,DEV_054,POS,Grocery,0,12,6,1,2,2,4,53,83.78396396396397,0.9144946983889157,-0.06462022878873697,111,143.41666666666666,0,0,0
TXN_000383,USR_0054,2026-03-16 05:36:28,31.16,Sydney,1.62,DEV_054,Online,Transfer,0,5,0,0,1,4,5,53,83.78396396396397,0.3719088332262936,-0.4746775120906661,111,1025.2,0,0,1
TXN_000608,USR_0054,2026-03-17 01:34:31,17.98,Sydney,9.05,DEV_023,Wire Transfer,Transfer,0,1,1,0,3,4,5,22,83.78396396396397,0.21459951288218096,-0.593563455643667,111,1198.05,0,0,1
TXN_008206,USR_0054,2026-03-17 06:12:27,140.13,Sydney,2.35,DEV_054,ATM,Travel,0,6,1,0,0,5,5,53,83.78396396396397,1.6725155584082323,0.5082512640072487,111,277.93333333333334,0,0,0
TXN_006417,USR_0054,2026-03-18 23:59:07,54.1,Sydney,4.38,DEV_054,POS,Gaming,0,23,2,0,2,1,5,53,83.78396396396397,0.6457082117311451,-0.26775463309932745,111,2506.6666666666665,0,0,1
TXN_004579,USR_0054,2026-03-19 06:41:55,61.71,Sydney,13.71,DEV_054,Online,Electronics,0,6,3,0,1,0,5,53,83.78396396396397,0.736537037817541,-0.19911107995529578,111,402.8,0,0,0
TXN_007591,USR_0054,2026-03-19 09:53:54,112.67,Sydney,6.73,DEV_031,Online,Grocery,0,9,3,0,1,2,5,30,83.78396396396397,1.3447679152633665,0.2605571813088112,111,191.98333333333332,0,0,0
TXN_000846,USR_0054,2026-03-19 17:11:02,84.41,Sydney,1.16,DEV_054,POS,Electronics,0,17,3,0,2,0,5,53,83.78396396396397,1.0074719066954891,0.005646956361329556,111,437.1333333333333,0,0,0
TXN_002261,USR_0054,2026-03-19 23:17:21,10.5,Sydney,0.26,DEV_054,ATM,Grocery,0,23,3,0,0,2,5,53,83.78396396396397,0.12532229617702448,-0.661034385672229,111,366.31666666666666,0,0,1
TXN_005286,USR_0054,2026-03-22 12:56:16,206.86,Sydney,6.54,DEV_053,ATM,Utilities,0,12,6,1,0,6,5,52,83.78396396396397,2.46896858925517,1.1101677293556371,111,3698.9166666666665,0,0,0
TXN_001262,USR_0054,2026-03-22 13:20:38,70.91,Sydney,1.24,DEV_054,Online,Travel,0,13,6,1,1,5,5,53,83.78396396396397,0.8463432401821719,-0.11612544409128905,111,24.366666666666667,0,0,0
TXN_001593,USR_0054,2026-03-23 20:43:46,75.43,Sydney,5.77,DEV_054,Online,Luxury,0,20,0,0,1,3,5,53,83.78396396396397,0.9002915048221863,-0.07535424038418999,111,1883.1333333333334,0,0,0
TXN_005049,USR_0054,2026-03-24 22:40:26,14.09,Sydney,1.61,DEV_054,POS,Travel,0,22,1,0,2,5,5,53,83.78396396396397,0.1681705860127881,-0.6286519473296438,111,1556.6666666666667,0,0,0
TXN_000648,USR_0054,2026-03-26 08:57:48,26.18,Sydney,3.62,DEV_054,ATM,Gaming,0,8,3,0,0,1,5,53,83.78396396396397,0.31247025846804766,-0.5195979975909654,111,2057.366666666667,0,0,0
TXN_000122,USR_0054,2026-03-26 18:43:54,16.15,Tokyo,7.37,DEV_054,Online,Grocery,0,18,3,0,1,2,6,53,83.78396396396397,0.19275762697704238,-0.6100703810383553,111,586.1,0,0,0
TXN_006571,USR_0054,2026-03-28 09:18:38,18.91,Sydney,1.8,DEV_054,ATM,Electronics,0,9,5,1,0,0,5,53,83.78396396396397,0.2256994876864317,-0.5851746902791534,111,2314.733333333333,0,0,0
TXN_000672,USR_0054,2026-03-29 22:35:04,20.02,Sydney,4.34,DEV_054,POS,Grocery,0,22,6,1,2,2,5,53,83.78396396396397,0.23894784471085997,-0.5751622929086048,111,2236.4333333333334,0,0,0
TXN_000647,USR_0054,2026-03-31 00:05:35,178.06,Sydney,0.29,DEV_054,POS,Utilities,0,0,1,0,2,6,5,53,83.78396396396397,2.1252274340267596,0.8503866083900506,111,1530.5166666666667,0,0,1
TXN_007558,USR_0054,2026-03-31 06:12:34,74.66,Sydney,0.46,DEV_054,Online,Travel,0,6,1,0,1,5,5,53,83.78396396396397,0.8911012031025378,-0.082299777298895,111,366.98333333333335,0,0,0
TXN_006374,USR_0054,2026-03-31 09:53:40,113.35,Sydney,1.47,DEV_054,POS,Transfer,0,9,1,0,2,4,5,53,83.78396396396397,1.352884025872926,0.2666909022204986,111,221.1,0,0,0
TXN_006933,USR_0054,2026-03-31 16:14:45,41.2,Sydney,10.66,DEV_054,Wire Transfer,Travel,0,16,1,0,3,5,5,53,83.78396396396397,0.4917408192850865,-0.384114926865163,111,381.0833333333333,0,0,0
TXN_002108,USR_0054,2026-03-31 16:15:39,22.55,Sydney,1.46,DEV_054,POS,Luxury,0,16,1,0,2,3,5,53,83.78396396396397,0.2691445503611335,-0.5523412430460028,111,0.9,1,0,0
TXN_001677,USR_0054,2026-03-31 19:41:48,66.51,Sydney,3.31,DEV_054,Online,Travel,0,19,1,0,1,5,5,53,83.78396396396397,0.7938272303556093,-0.15581422646103135,111,206.15,0,0,0
TXN_003556,USR_0055,2026-01-01 10:27:29,36.14,Toronto,4.62,DEV_060,Online,Travel,0,10,3,0,1,5,7,59,85.56277777777778,0.42237987960212553,-0.33240229003473687,72,9999.0,0,0,0
TXN_007314,USR_0055,2026-01-01 15:31:48,109.27,Toronto,0.51,DEV_055,POS,Transfer,0,15,3,0,2,4,7,54,85.56277777777778,1.2770738639768748,0.1594474311513171,72,304.31666666666666,0,0,0
TXN_007328,USR_0055,2026-01-02 03:34:16,18.01,Toronto,6.31,DEV_055,ATM,Travel,0,3,4,0,0,5,7,54,85.56277777777778,0.21048870037726292,-0.4543390525822982,72,722.4666666666667,0,0,1
TXN_000565,USR_0055,2026-01-03 16:51:02,47.0,Toronto,0.68,DEV_055,Online,Travel,0,16,5,1,1,5,7,54,85.56277777777778,0.5493042153099031,-0.2593612949290272,72,2236.766666666667,0,0,0
TXN_005823,USR_0055,2026-01-03 17:36:04,162.02,Toronto,3.01,DEV_055,Online,Grocery,0,17,5,1,1,2,7,54,85.56277777777778,1.8935801907342664,0.514227586936417,72,45.03333333333333,0,0,0
TXN_004519,USR_0055,2026-01-05 08:14:49,36.38,Toronto,1.46,DEV_017,Wire Transfer,Grocery,0,8,0,0,3,2,7,16,85.56277777777778,0.4251848372973251,-0.33078812439704164,72,2318.75,0,0,0
TXN_000463,USR_0055,2026-01-06 18:28:32,72.07,Toronto,12.07,DEV_055,Online,Gaming,0,18,1,0,1,1,7,54,85.56277777777778,0.8423054212209514,-0.09074824269144524,72,2053.7166666666667,0,0,0
TXN_003675,USR_0055,2026-01-07 23:00:13,18.96,Toronto,13.0,DEV_099,Online,Luxury,0,23,2,0,1,3,7,98,85.56277777777778,0.22159165792076094,-0.4479496469330879,72,1711.6833333333334,0,0,1
TXN_007121,USR_0055,2026-01-09 11:08:32,97.52,Toronto,2.09,DEV_041,ATM,Travel,0,11,4,0,0,5,7,40,85.56277777777778,1.139747810149399,0.08042057180582093,72,2168.3166666666666,0,0,0
TXN_000480,USR_0055,2026-01-11 14:26:44,266.15,Toronto,1.21,DEV_055,POS,Luxury,0,14,6,1,2,3,7,54,85.56277777777778,3.1105812107389514,1.2145737029914392,72,3078.2,0,0,0
TXN_002284,USR_0055,2026-01-11 16:42:58,127.12,Toronto,4.32,DEV_055,POS,Grocery,0,16,6,1,2,2,7,54,85.56277777777778,1.485692592557338,0.27950100045490067,72,136.23333333333332,0,0,0
TXN_004023,USR_0055,2026-01-12 17:47:28,12.37,Toronto,1.9,DEV_055,POS,Utilities,0,17,0,0,2,6,7,54,85.56277777777778,0.1445721945400745,-0.4922719450681363,72,1504.5,0,0,0
TXN_005237,USR_0055,2026-01-14 13:31:52,54.61,Toronto,3.47,DEV_040,POS,Grocery,0,13,2,0,2,2,7,39,85.56277777777778,0.6382447488951875,-0.20817879283377397,72,2624.4,0,0,0
TXN_006536,USR_0055,2026-01-18 01:55:49,53.42,Toronto,2.74,DEV_055,ATM,Luxury,0,1,6,1,0,3,7,54,85.56277777777778,0.62433683365649,-0.21618236412067954,72,5063.95,0,0,1
